time_s,cube_x_m,cube_y_m,error_dist_mm,lat_error_mm,state
0.0,0.35,0.3,316.228,117.374,APPROACH
0.001,0.35073,0.25043,269.935,100.983,APPROACH
0.002,0.35073,0.25043,269.935,100.943,APPROACH
0.003,0.35073,0.25043,269.935,100.883,APPROACH
0.004,0.35073,0.25043,269.935,100.805,APPROACH
0.005,0.35073,0.25043,269.935,100.709,APPROACH
0.006,0.35073,0.25043,269.935,100.595,APPROACH
0.007,0.35073,0.25043,269.935,100.463,APPROACH
0.008,0.35073,0.25043,269.935,100.314,APPROACH
0.009,0.35073,0.25043,269.935,100.148,APPROACH
0.01,0.35073,0.25043,269.935,99.965,APPROACH
0.011,0.35073,0.25043,269.935,99.765,APPROACH
0.012,0.35073,0.25043,269.935,99.549,APPROACH
0.013,0.35073,0.25043,269.935,99.318,APPROACH
0.014,0.35073,0.25043,269.935,99.07,APPROACH
0.015,0.35073,0.25043,269.935,98.807,APPROACH
0.016,0.35073,0.25043,269.935,98.529,APPROACH
0.017,0.35073,0.25043,269.935,98.236,APPROACH
0.018,0.35073,0.25043,269.935,97.928,APPROACH
0.019,0.35073,0.25043,269.935,97.605,APPROACH
0.02,0.35073,0.25043,269.935,97.268,APPROACH
0.021,0.35073,0.25043,269.935,96.916,APPROACH
0.022,0.35073,0.25043,269.935,96.551,APPROACH
0.023,0.35073,0.25043,269.935,96.171,APPROACH
0.024,0.35073,0.25043,269.935,95.778,APPROACH
0.025,0.35073,0.25043,269.935,95.372,APPROACH
0.026,0.35073,0.25043,269.935,94.952,APPROACH
0.027,0.35073,0.25043,269.935,94.518,APPROACH
0.028,0.35073,0.25043,269.935,94.072,APPROACH
0.029,0.35073,0.25043,269.935,93.613,APPROACH
0.03,0.35073,0.25043,269.935,93.141,APPROACH
0.031,0.35073,0.25043,269.935,92.657,APPROACH
0.032,0.35073,0.25043,269.935,92.16,APPROACH
0.033,0.35073,0.25043,269.935,91.651,APPROACH
0.034,0.35073,0.25044,269.935,91.129,APPROACH
0.035,0.35073,0.25044,269.935,90.597,APPROACH
0.036,0.35073,0.25044,269.935,90.052,APPROACH
0.037,0.35073,0.25044,269.935,89.495,APPROACH
0.038,0.35073,0.25044,269.935,88.928,APPROACH
0.039,0.35073,0.25044,269.935,88.349,APPROACH
0.04,0.35073,0.25044,269.935,87.758,APPROACH
0.041,0.35073,0.25044,269.935,87.157,APPROACH
0.042,0.35073,0.25044,269.935,86.545,APPROACH
0.043,0.35073,0.25044,269.935,85.922,APPROACH
0.044,0.35073,0.25044,269.935,85.288,APPROACH
0.045,0.35073,0.25044,269.935,84.644,APPROACH
0.046,0.35073,0.25044,269.935,83.99,APPROACH
0.047,0.35073,0.25044,269.935,83.325,APPROACH
0.048,0.35073,0.25044,269.935,82.651,APPROACH
0.049,0.35073,0.25044,269.935,81.966,APPROACH
0.05,0.35073,0.25044,269.935,81.272,APPROACH
0.051,0.35073,0.25044,269.935,80.569,APPROACH
0.052,0.35073,0.25044,269.935,79.856,APPROACH
0.053,0.35073,0.25044,269.935,79.133,APPROACH
0.054,0.35073,0.25044,269.935,78.402,APPROACH
0.055,0.35073,0.25044,269.935,77.661,APPROACH
0.056,0.35073,0.25044,269.935,76.912,APPROACH
0.057,0.35073,0.25044,269.935,76.154,APPROACH
0.058,0.35073,0.25044,269.935,75.387,APPROACH
0.059,0.35073,0.25044,269.935,74.612,APPROACH
0.06,0.35073,0.25044,269.935,73.829,APPROACH
0.061,0.35073,0.25044,269.935,73.038,APPROACH
0.062,0.35073,0.25044,269.935,72.239,APPROACH
0.063,0.35073,0.25044,269.935,71.432,APPROACH
0.064,0.35073,0.25044,269.935,70.617,APPROACH
0.065,0.35073,0.25044,269.935,69.795,APPROACH
0.066,0.35073,0.25044,269.935,68.965,APPROACH
0.067,0.34868,0.25303,271.594,70.9,APPROACH
0.068,0.34868,0.25303,271.594,70.056,APPROACH
0.069,0.34868,0.25303,271.594,69.206,APPROACH
0.07,0.34868,0.25303,271.594,68.349,APPROACH
0.071,0.34868,0.25303,271.594,67.485,APPROACH
0.072,0.34868,0.25303,271.594,66.615,APPROACH
0.073,0.34868,0.25303,271.594,65.738,APPROACH
0.074,0.34868,0.25303,271.594,64.856,APPROACH
0.075,0.34868,0.25303,271.594,63.967,APPROACH
0.076,0.34868,0.25303,271.594,63.073,APPROACH
0.077,0.34868,0.25303,271.594,62.173,APPROACH
0.078,0.34868,0.25303,271.594,61.268,APPROACH
0.079,0.34868,0.25303,271.594,60.357,APPROACH
0.08,0.34868,0.25303,271.594,59.441,APPROACH
0.081,0.34868,0.25303,271.594,58.521,APPROACH
0.082,0.34868,0.25303,271.594,57.595,APPROACH
0.083,0.34868,0.25303,271.594,56.665,APPROACH
0.084,0.34868,0.25303,271.594,55.73,APPROACH
0.085,0.34868,0.25303,271.594,54.791,APPROACH
0.086,0.34868,0.25303,271.594,53.847,APPROACH
0.087,0.34868,0.25303,271.594,52.9,APPROACH
0.088,0.34868,0.25303,271.594,51.948,APPROACH
0.089,0.34868,0.25303,271.594,50.993,APPROACH
0.09,0.34868,0.25303,271.594,50.034,APPROACH
0.091,0.34868,0.25303,271.594,49.072,APPROACH
0.092,0.34868,0.25303,271.594,48.107,APPROACH
0.093,0.34868,0.25303,271.594,47.138,APPROACH
0.094,0.34868,0.25303,271.594,46.166,APPROACH
0.095,0.34868,0.25303,271.594,45.192,APPROACH
0.096,0.34868,0.25303,271.594,44.215,APPROACH
0.097,0.34868,0.25303,271.594,43.235,APPROACH
0.098,0.34868,0.25303,271.594,42.253,APPROACH
0.099,0.34868,0.25303,271.594,41.269,APPROACH
0.1,0.34868,0.25303,271.594,40.283,APPROACH
0.101,0.34699,0.25056,268.677,40.118,APPROACH
0.102,0.34699,0.25056,268.677,39.128,APPROACH
0.103,0.34699,0.25056,268.677,38.137,APPROACH
0.104,0.34699,0.25056,268.677,37.144,APPROACH
0.105,0.34699,0.25056,268.677,36.149,APPROACH
0.106,0.34699,0.25056,268.677,35.153,APPROACH
0.107,0.34699,0.25056,268.677,34.157,APPROACH
0.108,0.34699,0.25056,268.677,33.159,APPROACH
0.109,0.34699,0.25056,268.677,32.16,APPROACH
0.11,0.34699,0.25056,268.677,31.161,APPROACH
0.111,0.34699,0.25056,268.677,30.162,APPROACH
0.112,0.34699,0.25056,268.677,29.162,APPROACH
0.113,0.34699,0.25056,268.677,28.161,APPROACH
0.114,0.34699,0.25056,268.677,27.161,APPROACH
0.115,0.34699,0.25056,268.677,26.161,APPROACH
0.116,0.34699,0.25056,268.677,25.161,APPROACH
0.117,0.34699,0.25056,268.677,24.161,APPROACH
0.118,0.34699,0.25056,268.677,23.162,APPROACH
0.119,0.34699,0.25056,268.677,22.163,APPROACH
0.12,0.34699,0.25056,268.677,21.165,APPROACH
0.121,0.34699,0.25056,268.677,20.167,APPROACH
0.122,0.34699,0.25056,268.677,19.171,APPROACH
0.123,0.34699,0.25056,268.677,18.175,APPROACH
0.124,0.34699,0.25056,268.677,17.181,APPROACH
0.125,0.34699,0.25056,268.677,16.188,APPROACH
0.126,0.34699,0.25056,268.677,15.197,APPROACH
0.127,0.34699,0.25056,268.677,14.207,APPROACH
0.128,0.34699,0.25056,268.677,13.219,APPROACH
0.129,0.34699,0.25056,268.677,12.232,APPROACH
0.13,0.34699,0.25056,268.677,11.248,APPROACH
0.131,0.34699,0.25056,268.677,10.265,APPROACH
0.132,0.34699,0.25056,268.677,9.285,APPROACH
0.133,0.34699,0.25056,268.677,8.306,APPROACH
0.134,0.34577,0.25166,269.264,8.831,APPROACH
0.135,0.34577,0.25166,269.264,7.858,APPROACH
0.136,0.34577,0.25166,269.264,6.886,APPROACH
0.137,0.34577,0.25166,269.264,5.918,APPROACH
0.138,0.34577,0.25166,269.264,4.952,APPROACH
0.139,0.34577,0.25166,269.264,3.989,APPROACH
0.14,0.34577,0.25166,269.264,3.029,APPROACH
0.141,0.34577,0.25166,269.264,2.072,APPROACH
0.142,0.34577,0.25166,269.264,1.118,APPROACH
0.143,0.34577,0.25166,269.264,0.168,APPROACH
0.144,0.34577,0.25166,269.264,0.78,APPROACH
0.145,0.34577,0.25166,269.264,1.724,APPROACH
0.146,0.34577,0.25166,269.264,2.664,APPROACH
0.147,0.34577,0.25166,269.264,3.601,APPROACH
0.148,0.34577,0.25166,269.264,4.535,APPROACH
0.149,0.34577,0.25166,269.264,5.464,APPROACH
0.15,0.34577,0.25166,269.264,6.39,APPROACH
0.151,0.34577,0.25166,269.264,7.312,APPROACH
0.152,0.34577,0.25166,269.264,8.23,APPROACH
0.153,0.34577,0.25166,269.264,9.144,APPROACH
0.154,0.34577,0.25166,269.264,10.054,APPROACH
0.155,0.34577,0.25166,269.264,10.96,APPROACH
0.156,0.34577,0.25166,269.264,11.862,APPROACH
0.157,0.34577,0.25166,269.264,12.759,APPROACH
0.158,0.34577,0.25166,269.264,13.652,APPROACH
0.159,0.34577,0.25166,269.264,14.54,APPROACH
0.16,0.34577,0.25166,269.264,15.424,APPROACH
0.161,0.34577,0.25166,269.264,16.303,APPROACH
0.162,0.34577,0.25166,269.264,17.178,APPROACH
0.163,0.34577,0.25166,269.264,18.048,APPROACH
0.164,0.34577,0.25166,269.264,18.913,APPROACH
0.165,0.34577,0.25166,269.264,19.774,APPROACH
0.166,0.34577,0.25166,269.264,20.629,APPROACH
0.167,0.34519,0.25182,269.212,20.876,APPROACH
0.168,0.34519,0.25182,269.212,21.722,APPROACH
0.169,0.34519,0.25182,269.212,22.562,APPROACH
0.17,0.34519,0.25182,269.212,23.398,APPROACH
0.171,0.34519,0.25182,269.212,24.228,APPROACH
0.172,0.34519,0.25182,269.212,25.054,APPROACH
0.173,0.34519,0.25182,269.212,25.874,APPROACH
0.174,0.34519,0.25182,269.212,26.689,APPROACH
0.175,0.34519,0.25182,269.212,27.498,APPROACH
0.176,0.34519,0.25182,269.212,28.302,APPROACH
0.177,0.34519,0.25182,269.212,29.101,APPROACH
0.178,0.34519,0.25182,269.212,29.894,APPROACH
0.179,0.34519,0.25182,269.212,30.682,APPROACH
0.18,0.34519,0.25182,269.212,31.465,APPROACH
0.181,0.34519,0.25182,269.212,32.242,APPROACH
0.182,0.34519,0.25182,269.212,33.013,APPROACH
0.183,0.34519,0.25182,269.212,33.779,APPROACH
0.184,0.34519,0.25182,269.212,34.539,APPROACH
0.185,0.34519,0.25182,269.212,35.294,APPROACH
0.186,0.34519,0.25182,269.212,36.043,APPROACH
0.187,0.34519,0.25182,269.212,36.786,APPROACH
0.188,0.34519,0.25182,269.212,37.523,APPROACH
0.189,0.34519,0.25182,269.212,38.255,APPROACH
0.19,0.34519,0.25182,269.212,38.981,APPROACH
0.191,0.34519,0.25182,269.212,39.701,APPROACH
0.192,0.34519,0.25182,269.212,40.416,APPROACH
0.193,0.34519,0.25182,269.212,41.125,APPROACH
0.194,0.34519,0.25182,269.212,41.827,APPROACH
0.195,0.34519,0.25182,269.212,42.524,APPROACH
0.196,0.34519,0.25182,269.212,43.215,APPROACH
0.197,0.34519,0.25182,269.212,43.901,APPROACH
0.198,0.34519,0.25182,269.212,44.58,APPROACH
0.199,0.34519,0.25182,269.212,45.253,APPROACH
0.2,0.34519,0.25182,269.212,45.921,APPROACH
0.201,0.34832,0.25904,277.068,47.275,APPROACH
0.202,0.34832,0.25904,277.068,47.93,APPROACH
0.203,0.34832,0.25904,277.068,48.58,APPROACH
0.204,0.34832,0.25904,277.068,49.224,APPROACH
0.205,0.34832,0.25904,277.068,49.862,APPROACH
0.206,0.34832,0.25904,277.068,50.494,APPROACH
0.207,0.34832,0.25904,277.068,51.12,APPROACH
0.208,0.34832,0.25904,277.068,51.74,APPROACH
0.209,0.34832,0.25904,277.068,52.354,APPROACH
0.21,0.34832,0.25904,277.068,52.962,APPROACH
0.211,0.34832,0.25904,277.068,53.564,APPROACH
0.212,0.34832,0.25904,277.068,54.16,APPROACH
0.213,0.34832,0.25904,277.068,54.751,APPROACH
0.214,0.34832,0.25904,277.068,55.335,APPROACH
0.215,0.34832,0.25904,277.068,55.914,APPROACH
0.216,0.34832,0.25904,277.068,56.486,APPROACH
0.217,0.34832,0.25904,277.068,57.053,APPROACH
0.218,0.34832,0.25904,277.068,57.613,APPROACH
0.219,0.34832,0.25904,277.068,58.168,APPROACH
0.22,0.34832,0.25904,277.068,58.717,APPROACH
0.221,0.34832,0.25904,277.068,59.26,APPROACH
0.222,0.34832,0.25904,277.068,59.797,APPROACH
0.223,0.34832,0.25904,277.068,60.328,APPROACH
0.224,0.34832,0.25904,277.068,60.854,APPROACH
0.225,0.34832,0.25904,277.068,61.373,APPROACH
0.226,0.34832,0.25904,277.068,61.887,APPROACH
0.227,0.34832,0.25904,277.068,62.395,APPROACH
0.228,0.34832,0.25904,277.068,62.897,APPROACH
0.229,0.34832,0.25904,277.068,63.393,APPROACH
0.23,0.34832,0.25904,277.068,63.884,APPROACH
0.231,0.34832,0.25904,277.068,64.369,APPROACH
0.232,0.34832,0.25904,277.068,64.848,APPROACH
0.233,0.34832,0.25904,277.068,65.321,APPROACH
0.234,0.35041,0.25774,276.604,68.181,APPROACH
0.235,0.35041,0.25774,276.604,68.643,APPROACH
0.236,0.35041,0.25774,276.604,69.099,APPROACH
0.237,0.35041,0.25774,276.604,69.55,APPROACH
0.238,0.35041,0.25774,276.604,69.995,APPROACH
0.239,0.35041,0.25774,276.604,70.435,APPROACH
0.24,0.35041,0.25774,276.604,70.869,APPROACH
0.241,0.35041,0.25774,276.604,71.297,APPROACH
0.242,0.35041,0.25774,276.604,71.72,APPROACH
0.243,0.35041,0.25774,276.604,72.137,APPROACH
0.244,0.35041,0.25774,276.604,72.549,APPROACH
0.245,0.35041,0.25774,276.604,72.956,APPROACH
0.246,0.35041,0.25774,276.604,73.357,APPROACH
0.247,0.35041,0.25774,276.604,73.752,APPROACH
0.248,0.35041,0.25774,276.604,74.143,APPROACH
0.249,0.35041,0.25774,276.604,74.528,APPROACH
0.25,0.35041,0.25774,276.604,74.907,APPROACH
0.251,0.35041,0.25774,276.604,75.281,APPROACH
0.252,0.35041,0.25774,276.604,75.651,APPROACH
0.253,0.35041,0.25774,276.604,76.014,APPROACH
0.254,0.35041,0.25774,276.604,76.373,APPROACH
0.255,0.35041,0.25774,276.604,76.726,APPROACH
0.256,0.35041,0.25774,276.604,77.075,APPROACH
0.257,0.35041,0.25774,276.604,77.418,APPROACH
0.258,0.35041,0.25774,276.604,77.756,APPROACH
0.259,0.35041,0.25774,276.604,78.089,APPROACH
0.26,0.35041,0.25774,276.604,78.417,APPROACH
0.261,0.35041,0.25774,276.604,78.74,APPROACH
0.262,0.35041,0.25774,276.604,79.058,APPROACH
0.263,0.35041,0.25774,276.604,79.371,APPROACH
0.264,0.35041,0.25774,276.604,79.679,APPROACH
0.265,0.35041,0.25774,276.604,79.982,APPROACH
0.266,0.35041,0.25774,276.604,80.281,APPROACH
0.267,0.34898,0.25115,269.952,81.295,APPROACH
0.268,0.34898,0.25115,269.952,81.584,APPROACH
0.269,0.34898,0.25115,269.952,81.868,APPROACH
0.27,0.34898,0.25115,269.952,82.148,APPROACH
0.271,0.34898,0.25115,269.952,82.422,APPROACH
0.272,0.34898,0.25115,269.952,82.692,APPROACH
0.273,0.34898,0.25115,269.952,82.958,APPROACH
0.274,0.34898,0.25115,269.952,83.219,APPROACH
0.275,0.34898,0.25115,269.952,83.475,APPROACH
0.276,0.34898,0.25115,269.952,83.727,APPROACH
0.277,0.34898,0.25115,269.952,83.974,APPROACH
0.278,0.34898,0.25115,269.952,84.217,APPROACH
0.279,0.34898,0.25115,269.952,84.455,APPROACH
0.28,0.34898,0.25115,269.952,84.689,APPROACH
0.281,0.34898,0.25115,269.952,84.919,APPROACH
0.282,0.34898,0.25115,269.952,85.145,APPROACH
0.283,0.34898,0.25115,269.952,85.366,APPROACH
0.284,0.34898,0.25115,269.952,85.583,APPROACH
0.285,0.34898,0.25115,269.952,85.795,APPROACH
0.286,0.34898,0.25115,269.952,86.004,APPROACH
0.287,0.34898,0.25115,269.952,86.208,APPROACH
0.288,0.34898,0.25115,269.952,86.408,APPROACH
0.289,0.34898,0.25115,269.952,86.605,APPROACH
0.29,0.34898,0.25115,269.952,86.797,APPROACH
0.291,0.34898,0.25115,269.952,86.985,APPROACH
0.292,0.34898,0.25115,269.952,87.169,APPROACH
0.293,0.34898,0.25115,269.952,87.35,APPROACH
0.294,0.34898,0.25115,269.952,87.526,APPROACH
0.295,0.34898,0.25115,269.952,87.699,APPROACH
0.296,0.34898,0.25115,269.952,87.867,APPROACH
0.297,0.34898,0.25115,269.952,88.032,APPROACH
0.298,0.34898,0.25115,269.952,88.193,APPROACH
0.299,0.34898,0.25115,269.952,88.351,APPROACH
0.3,0.34898,0.25115,269.952,88.505,APPROACH
0.301,0.34804,0.24919,267.786,88.384,APPROACH
0.302,0.34804,0.24919,267.786,88.531,APPROACH
0.303,0.34804,0.24919,267.786,88.674,APPROACH
0.304,0.34804,0.24919,267.786,88.813,APPROACH
0.305,0.34804,0.24919,267.786,88.949,APPROACH
0.306,0.34804,0.24919,267.786,89.081,APPROACH
0.307,0.34804,0.24919,267.786,89.21,APPROACH
0.308,0.34804,0.24919,267.786,89.336,APPROACH
0.309,0.34804,0.24919,267.786,89.458,APPROACH
0.31,0.34804,0.24919,267.786,89.577,APPROACH
0.311,0.34804,0.24919,267.786,89.692,APPROACH
0.312,0.34804,0.24919,267.786,89.805,APPROACH
0.313,0.34804,0.24919,267.786,89.914,APPROACH
0.314,0.34804,0.24919,267.786,90.02,APPROACH
0.315,0.34804,0.24919,267.786,90.122,APPROACH
0.316,0.34804,0.24919,267.786,90.222,APPROACH
0.317,0.34804,0.24919,267.786,90.318,APPROACH
0.318,0.34804,0.24919,267.786,90.412,APPROACH
0.319,0.34804,0.24919,267.786,90.502,APPROACH
0.32,0.34804,0.24919,267.786,90.589,APPROACH
0.321,0.34804,0.24919,267.786,90.674,APPROACH
0.322,0.34804,0.24919,267.786,90.755,APPROACH
0.323,0.34804,0.24919,267.786,90.834,APPROACH
0.324,0.34804,0.24919,267.786,90.909,APPROACH
0.325,0.34804,0.24919,267.786,90.982,APPROACH
0.326,0.34804,0.24919,267.786,91.052,APPROACH
0.327,0.34804,0.24919,267.786,91.12,APPROACH
0.328,0.34804,0.24919,267.786,91.184,APPROACH
0.329,0.34804,0.24919,267.786,91.246,APPROACH
0.33,0.34804,0.24919,267.786,91.305,APPROACH
0.331,0.34804,0.24919,267.786,91.362,APPROACH
0.332,0.34804,0.24919,267.786,91.415,APPROACH
0.333,0.34804,0.24919,267.786,91.467,APPROACH
0.334,0.34914,0.24916,268.16,92.57,APPROACH
0.335,0.34914,0.24916,268.16,92.617,APPROACH
0.336,0.34914,0.24916,268.16,92.66,APPROACH
0.337,0.34914,0.24916,268.16,92.702,APPROACH
0.338,0.34914,0.24916,268.16,92.741,APPROACH
0.339,0.34914,0.24916,268.16,92.777,APPROACH
0.34,0.34914,0.24916,268.16,92.811,APPROACH
0.341,0.34914,0.24916,268.16,92.843,APPROACH
0.342,0.34914,0.24916,268.16,92.873,APPROACH
0.343,0.34914,0.24916,268.16,92.9,APPROACH
0.344,0.34914,0.24916,268.16,92.925,APPROACH
0.345,0.34914,0.24916,268.16,92.948,APPROACH
0.346,0.34914,0.24916,268.16,92.969,APPROACH
0.347,0.34914,0.24916,268.16,92.987,APPROACH
0.348,0.34914,0.24916,268.16,93.003,APPROACH
0.349,0.34914,0.24916,268.16,93.018,APPROACH
0.35,0.34914,0.24916,268.16,93.03,APPROACH
0.351,0.34914,0.24916,268.16,93.04,APPROACH
0.352,0.34914,0.24916,268.16,93.048,APPROACH
0.353,0.34914,0.24916,268.16,93.054,APPROACH
0.354,0.34914,0.24916,268.16,93.059,APPROACH
0.355,0.34914,0.24916,268.16,93.061,APPROACH
0.356,0.34914,0.24916,268.16,93.061,APPROACH
0.357,0.34914,0.24916,268.16,93.06,APPROACH
0.358,0.34914,0.24916,268.16,93.057,APPROACH
0.359,0.34914,0.24916,268.16,93.052,APPROACH
0.36,0.34914,0.24916,268.16,93.045,APPROACH
0.361,0.34914,0.24916,268.16,93.036,APPROACH
0.362,0.34914,0.24916,268.16,93.026,APPROACH
0.363,0.34914,0.24916,268.16,93.014,APPROACH
0.364,0.34914,0.24916,268.16,93.0,APPROACH
0.365,0.34914,0.24916,268.16,92.984,APPROACH
0.366,0.34914,0.24916,268.16,92.967,APPROACH
0.367,0.35248,0.25076,270.893,95.61,APPROACH
0.368,0.35248,0.25076,270.893,95.589,APPROACH
0.369,0.35248,0.25076,270.893,95.568,APPROACH
0.37,0.35248,0.25076,270.893,95.544,APPROACH
0.371,0.35248,0.25076,270.893,95.519,APPROACH
0.372,0.35248,0.25076,270.893,95.493,APPROACH
0.373,0.35248,0.25076,270.893,95.465,APPROACH
0.374,0.35248,0.25076,270.893,95.436,APPROACH
0.375,0.35248,0.25076,270.893,95.406,APPROACH
0.376,0.35248,0.25076,270.893,95.374,APPROACH
0.377,0.35248,0.25076,270.893,95.34,APPROACH
0.378,0.35248,0.25076,270.893,95.306,APPROACH
0.379,0.35248,0.25076,270.893,95.27,APPROACH
0.38,0.35248,0.25076,270.893,95.232,APPROACH
0.381,0.35248,0.25076,270.893,95.194,APPROACH
0.382,0.35248,0.25076,270.893,95.154,APPROACH
0.383,0.35248,0.25076,270.893,95.113,APPROACH
0.384,0.35248,0.25076,270.893,95.071,APPROACH
0.385,0.35248,0.25076,270.893,95.027,APPROACH
0.386,0.35248,0.25076,270.893,94.983,APPROACH
0.387,0.35248,0.25076,270.893,94.937,APPROACH
0.388,0.35248,0.25076,270.893,94.89,APPROACH
0.389,0.35248,0.25076,270.893,94.842,APPROACH
0.39,0.35248,0.25076,270.893,94.793,APPROACH
0.391,0.35248,0.25076,270.893,94.743,APPROACH
0.392,0.35248,0.25076,270.893,94.692,APPROACH
0.393,0.35248,0.25076,270.893,94.64,APPROACH
0.394,0.35248,0.25076,270.893,94.587,APPROACH
0.395,0.35248,0.25076,270.893,94.533,APPROACH
0.396,0.35248,0.25076,270.893,94.478,APPROACH
0.397,0.35248,0.25076,270.893,94.422,APPROACH
0.398,0.35248,0.25076,270.893,94.365,APPROACH
0.399,0.35248,0.25076,270.893,94.308,APPROACH
0.4,0.35248,0.25076,270.893,94.249,APPROACH
0.401,0.34907,0.25039,269.274,91.08,APPROACH
0.402,0.34907,0.25039,269.274,91.02,APPROACH
0.403,0.34907,0.25039,269.274,90.959,APPROACH
0.404,0.34907,0.25039,269.274,90.897,APPROACH
0.405,0.34907,0.25039,269.274,90.834,APPROACH
0.406,0.34907,0.25039,269.274,90.771,APPROACH
0.407,0.34907,0.25039,269.274,90.707,APPROACH
0.408,0.34907,0.25039,269.274,90.642,APPROACH
0.409,0.34907,0.25039,269.274,90.576,APPROACH
0.41,0.34907,0.25039,269.274,90.51,APPROACH
0.411,0.34907,0.25039,269.274,90.443,APPROACH
0.412,0.34907,0.25039,269.274,90.375,APPROACH
0.413,0.34907,0.25039,269.274,90.307,APPROACH
0.414,0.34907,0.25039,269.274,90.238,APPROACH
0.415,0.34907,0.25039,269.274,90.169,APPROACH
0.416,0.34907,0.25039,269.274,90.099,APPROACH
0.417,0.34907,0.25039,269.274,90.028,APPROACH
0.418,0.34907,0.25039,269.274,89.957,APPROACH
0.419,0.34907,0.25039,269.274,89.885,APPROACH
0.42,0.34907,0.25039,269.274,89.813,APPROACH
0.421,0.34907,0.25039,269.274,89.74,APPROACH
0.422,0.34907,0.25039,269.274,89.667,APPROACH
0.423,0.34907,0.25039,269.274,89.593,APPROACH
0.424,0.34907,0.25039,269.274,89.519,APPROACH
0.425,0.34907,0.25039,269.274,89.444,APPROACH
0.426,0.34907,0.25039,269.274,89.369,APPROACH
0.427,0.34907,0.25039,269.274,89.294,APPROACH
0.428,0.34907,0.25039,269.274,89.218,APPROACH
0.429,0.34907,0.25039,269.274,89.142,APPROACH
0.43,0.34907,0.25039,269.274,89.065,APPROACH
0.431,0.34907,0.25039,269.274,88.988,APPROACH
0.432,0.34907,0.25039,269.274,88.91,APPROACH
0.433,0.34907,0.25039,269.274,88.833,APPROACH
0.434,0.34936,0.24949,268.548,89.308,APPROACH
0.435,0.34936,0.24949,268.548,89.229,APPROACH
0.436,0.34936,0.24949,268.548,89.151,APPROACH
0.437,0.34936,0.24949,268.548,89.072,APPROACH
0.438,0.34936,0.24949,268.548,88.993,APPROACH
0.439,0.34936,0.24949,268.548,88.913,APPROACH
0.44,0.34936,0.24949,268.548,88.833,APPROACH
0.441,0.34936,0.24949,268.548,88.754,APPROACH
0.442,0.34936,0.24949,268.548,88.673,APPROACH
0.443,0.34936,0.24949,268.548,88.593,APPROACH
0.444,0.34936,0.24949,268.548,88.512,APPROACH
0.445,0.34936,0.24949,268.548,88.432,APPROACH
0.446,0.34936,0.24949,268.548,88.351,APPROACH
0.447,0.34936,0.24949,268.548,88.27,APPROACH
0.448,0.34936,0.24949,268.548,88.188,APPROACH
0.449,0.34936,0.24949,268.548,88.107,APPROACH
0.45,0.34936,0.24949,268.548,88.026,APPROACH
0.451,0.34936,0.24949,268.548,87.944,APPROACH
0.452,0.34936,0.24949,268.548,87.862,APPROACH
0.453,0.34936,0.24949,268.548,87.78,APPROACH
0.454,0.34936,0.24949,268.548,87.699,APPROACH
0.455,0.34936,0.24949,268.548,87.617,APPROACH
0.456,0.34936,0.24949,268.548,87.534,APPROACH
0.457,0.34936,0.24949,268.548,87.452,APPROACH
0.458,0.34936,0.24949,268.548,87.37,APPROACH
0.459,0.34936,0.24949,268.548,87.288,APPROACH
0.46,0.34936,0.24949,268.548,87.206,APPROACH
0.461,0.34936,0.24949,268.548,87.124,APPROACH
0.462,0.34936,0.24949,268.548,87.042,APPROACH
0.463,0.34936,0.24949,268.548,86.959,APPROACH
0.464,0.34936,0.24949,268.548,86.877,APPROACH
0.465,0.34936,0.24949,268.548,86.795,APPROACH
0.466,0.34936,0.24949,268.548,86.713,APPROACH
0.467,0.35186,0.24866,268.714,89.264,APPROACH
0.468,0.35186,0.24866,268.714,89.182,APPROACH
0.469,0.35186,0.24866,268.714,89.1,APPROACH
0.47,0.35186,0.24866,268.714,89.018,APPROACH
0.471,0.35186,0.24866,268.714,88.936,APPROACH
0.472,0.35186,0.24866,268.714,88.855,APPROACH
0.473,0.35186,0.24866,268.714,88.773,APPROACH
0.474,0.35186,0.24866,268.714,88.691,APPROACH
0.475,0.35186,0.24866,268.714,88.61,APPROACH
0.476,0.35186,0.24866,268.714,88.529,APPROACH
0.477,0.35186,0.24866,268.714,88.448,APPROACH
0.478,0.35186,0.24866,268.714,88.367,APPROACH
0.479,0.35186,0.24866,268.714,88.286,APPROACH
0.48,0.35186,0.24866,268.714,88.205,APPROACH
0.481,0.35186,0.24866,268.714,88.125,APPROACH
0.482,0.35186,0.24866,268.714,88.044,APPROACH
0.483,0.35186,0.24866,268.714,87.964,APPROACH
0.484,0.35186,0.24866,268.714,87.884,APPROACH
0.485,0.35186,0.24866,268.714,87.804,APPROACH
0.486,0.35186,0.24866,268.714,87.725,APPROACH
0.487,0.35186,0.24866,268.714,87.645,APPROACH
0.488,0.35186,0.24866,268.714,87.566,APPROACH
0.489,0.35186,0.24866,268.714,87.487,APPROACH
0.49,0.35186,0.24866,268.714,87.408,APPROACH
0.491,0.35186,0.24866,268.714,87.33,APPROACH
0.492,0.35186,0.24866,268.714,87.252,APPROACH
0.493,0.35186,0.24866,268.714,87.174,APPROACH
0.494,0.35186,0.24866,268.714,87.096,APPROACH
0.495,0.35186,0.24866,268.714,87.018,APPROACH
0.496,0.35186,0.24866,268.714,86.941,APPROACH
0.497,0.35186,0.24866,268.714,86.864,APPROACH
