time_s,cube_x_m,cube_y_m,error_dist_mm,lat_error_mm,state
3.706,0.35164,0.20592,229.638,10.354,PUSH
3.707,0.35164,0.2059,229.619,10.349,PUSH
3.708,0.35164,0.20588,229.602,10.343,PUSH
3.709,0.35163,0.20586,229.583,10.337,PUSH
3.71,0.35163,0.20584,229.564,10.333,PUSH
3.711,0.35163,0.20582,229.545,10.328,PUSH
3.712,0.35162,0.2058,229.528,10.323,PUSH
3.713,0.35162,0.20579,229.509,10.317,PUSH
3.714,0.35162,0.20576,229.49,10.313,PUSH
3.715,0.35162,0.20575,229.471,10.309,PUSH
3.716,0.35161,0.20573,229.454,10.303,PUSH
3.717,0.35161,0.20571,229.435,10.298,PUSH
3.718,0.35161,0.20569,229.417,10.293,PUSH
3.719,0.3516,0.20567,229.399,10.287,PUSH
3.72,0.3516,0.20565,229.381,10.282,PUSH
3.721,0.3516,0.20563,229.361,10.277,PUSH
3.722,0.35159,0.20561,229.343,10.273,PUSH
3.723,0.35159,0.2056,229.325,10.267,PUSH
3.724,0.35159,0.20558,229.307,10.262,PUSH
3.725,0.35159,0.20556,229.287,10.258,PUSH
3.726,0.35158,0.20554,229.269,10.253,PUSH
3.727,0.35158,0.20552,229.251,10.247,PUSH
3.728,0.35158,0.2055,229.232,10.242,PUSH
3.729,0.35157,0.20548,229.214,10.238,PUSH
3.73,0.35157,0.20546,229.197,10.232,PUSH
3.731,0.35157,0.20544,229.178,10.226,PUSH
3.732,0.35156,0.20542,229.159,10.221,PUSH
3.733,0.35156,0.2054,229.14,10.217,PUSH
3.734,0.35156,0.20539,229.122,10.211,PUSH
3.735,0.35155,0.20537,229.104,10.206,PUSH
3.736,0.35155,0.20535,229.084,10.202,PUSH
3.737,0.35155,0.20533,229.066,10.197,PUSH
3.738,0.35154,0.20531,229.048,10.192,PUSH
3.739,0.35154,0.20529,229.029,10.186,PUSH
3.74,0.35154,0.20527,229.011,10.182,PUSH
3.741,0.35153,0.20525,228.994,10.176,PUSH
3.742,0.35153,0.20523,228.975,10.17,PUSH
3.743,0.35153,0.20521,228.956,10.166,PUSH
3.744,0.35152,0.20519,228.937,10.161,PUSH
3.745,0.35152,0.20518,228.919,10.155,PUSH
3.746,0.35152,0.20516,228.901,10.15,PUSH
3.747,0.35152,0.20514,228.882,10.146,PUSH
3.748,0.35151,0.20512,228.865,10.14,PUSH
3.749,0.35151,0.2051,228.847,10.135,PUSH
3.75,0.35151,0.20508,228.827,10.13,PUSH
3.751,0.3515,0.20506,228.808,10.126,PUSH
3.752,0.3515,0.20504,228.791,10.121,PUSH
3.753,0.3515,0.20502,228.773,10.116,PUSH
3.754,0.35149,0.205,228.753,10.112,PUSH
3.755,0.35149,0.20499,228.735,10.108,PUSH
3.756,0.35149,0.20497,228.717,10.102,PUSH
3.757,0.35149,0.20495,228.698,10.097,PUSH
3.758,0.35148,0.20493,228.68,10.093,PUSH
3.759,0.35148,0.20491,228.663,10.087,PUSH
3.76,0.35148,0.20489,228.644,10.082,PUSH
3.761,0.35147,0.20487,228.625,10.077,PUSH
3.762,0.35147,0.20485,228.606,10.073,PUSH
3.763,0.35147,0.20483,228.589,10.067,PUSH
3.764,0.35146,0.20482,228.57,10.062,PUSH
3.765,0.35146,0.2048,228.552,10.057,PUSH
3.766,0.35146,0.20478,228.534,10.051,PUSH
3.767,0.35145,0.20476,228.516,10.046,PUSH
3.768,0.35145,0.20474,228.496,10.041,PUSH
3.769,0.35145,0.20472,228.478,10.037,PUSH
3.77,0.35144,0.2047,228.46,10.032,PUSH
3.771,0.35144,0.20468,228.442,10.027,PUSH
3.772,0.35144,0.20466,228.422,10.023,PUSH
3.773,0.35144,0.20464,228.404,10.019,PUSH
3.774,0.35143,0.20463,228.386,10.013,PUSH
3.775,0.35143,0.20461,228.368,10.008,PUSH
3.776,0.35143,0.20459,228.349,10.004,PUSH
3.777,0.35142,0.20457,228.332,9.998,PUSH
3.778,0.35142,0.20455,228.313,9.993,PUSH
3.779,0.35142,0.20453,228.294,9.988,PUSH
3.78,0.35141,0.20451,228.275,9.984,PUSH
3.781,0.35141,0.20449,228.258,9.978,PUSH
3.782,0.35141,0.20447,228.239,9.973,PUSH
3.783,0.3514,0.20446,228.221,9.968,PUSH
3.784,0.3514,0.20444,228.203,9.962,PUSH
3.785,0.3514,0.20442,228.185,9.957,PUSH
3.786,0.35139,0.2044,228.165,9.952,PUSH
3.787,0.35139,0.20438,228.147,9.948,PUSH
3.788,0.35139,0.20436,228.129,9.943,PUSH
3.789,0.35138,0.20434,228.111,9.938,PUSH
3.79,0.35138,0.20432,228.091,9.934,PUSH
3.791,0.35138,0.2043,228.073,9.93,PUSH
3.792,0.35137,0.20429,228.055,9.924,PUSH
3.793,0.35137,0.20427,228.036,9.919,PUSH
3.794,0.35137,0.20425,228.018,9.915,PUSH
3.795,0.35136,0.20423,228.0,9.909,PUSH
3.796,0.35136,0.20421,227.982,9.904,PUSH
3.797,0.35136,0.20419,227.962,9.899,PUSH
3.798,0.35135,0.20417,227.944,9.895,PUSH
3.799,0.35135,0.20415,227.926,9.889,PUSH
3.8,0.35135,0.20413,227.907,9.884,PUSH
3.801,0.35134,0.20412,227.889,9.879,PUSH
3.802,0.35134,0.2041,227.871,9.873,PUSH
3.803,0.35134,0.20408,227.853,9.868,PUSH
3.804,0.35133,0.20406,227.833,9.863,PUSH
3.805,0.35133,0.20404,227.815,9.859,PUSH
3.806,0.35133,0.20402,227.797,9.854,PUSH
3.807,0.35132,0.204,227.779,9.849,PUSH
3.808,0.35132,0.20398,227.76,9.844,PUSH
3.809,0.35132,0.20396,227.743,9.839,PUSH
3.81,0.35131,0.20395,227.724,9.834,PUSH
3.811,0.35131,0.20393,227.705,9.829,PUSH
3.812,0.35131,0.20391,227.686,9.825,PUSH
3.813,0.3513,0.20389,227.669,9.82,PUSH
3.814,0.3513,0.20387,227.65,9.815,PUSH
3.815,0.3513,0.20385,227.632,9.811,PUSH
3.816,0.35129,0.20383,227.614,9.806,PUSH
3.817,0.35129,0.20381,227.596,9.801,PUSH
3.818,0.35129,0.20379,227.577,9.797,PUSH
3.819,0.35129,0.20377,227.558,9.793,PUSH
3.82,0.35128,0.20376,227.54,9.787,PUSH
3.821,0.35128,0.20374,227.522,9.783,PUSH
3.822,0.35128,0.20372,227.504,9.778,PUSH
3.823,0.35127,0.2037,227.486,9.773,PUSH
3.824,0.35127,0.20368,227.468,9.768,PUSH
3.825,0.35127,0.20366,227.449,9.764,PUSH
3.826,0.35126,0.20364,227.43,9.76,PUSH
3.827,0.35126,0.20362,227.412,9.754,PUSH
3.828,0.35126,0.20361,227.394,9.75,PUSH
3.829,0.35125,0.20359,227.376,9.745,PUSH
3.83,0.35125,0.20357,227.358,9.74,PUSH
3.831,0.35125,0.20355,227.34,9.735,PUSH
3.832,0.35124,0.20353,227.321,9.731,PUSH
3.833,0.35124,0.20351,227.302,9.727,PUSH
3.834,0.35124,0.20349,227.285,9.721,PUSH
3.835,0.35123,0.20347,227.266,9.716,PUSH
3.836,0.35123,0.20345,227.248,9.712,PUSH
3.837,0.35123,0.20344,227.23,9.707,PUSH
3.838,0.35122,0.20342,227.212,9.702,PUSH
3.839,0.35122,0.2034,227.193,9.697,PUSH
3.84,0.35122,0.20338,227.174,9.693,PUSH
3.841,0.35122,0.20336,227.157,9.688,PUSH
3.842,0.35121,0.20334,227.138,9.683,PUSH
3.843,0.35121,0.20332,227.12,9.679,PUSH
3.844,0.35121,0.20331,227.102,9.674,PUSH
3.845,0.3512,0.20329,227.084,9.669,PUSH
3.846,0.3512,0.20327,227.064,9.664,PUSH
3.847,0.3512,0.20325,227.046,9.66,PUSH
3.848,0.35119,0.20323,227.028,9.655,PUSH
3.849,0.35119,0.20321,227.01,9.65,PUSH
3.85,0.35119,0.20319,226.991,9.646,PUSH
3.851,0.35118,0.20317,226.974,9.641,PUSH
3.852,0.35118,0.20315,226.956,9.635,PUSH
3.853,0.35118,0.20313,226.936,9.631,PUSH
3.854,0.35117,0.20312,226.918,9.627,PUSH
3.855,0.35117,0.2031,226.9,9.622,PUSH
3.856,0.35117,0.20308,226.881,9.617,PUSH
3.857,0.35116,0.20306,226.863,9.613,PUSH
3.858,0.35116,0.20304,226.846,9.607,PUSH
3.859,0.35116,0.20302,226.827,9.602,PUSH
3.86,0.35115,0.203,226.808,9.598,PUSH
3.861,0.35115,0.20298,226.789,9.594,PUSH
3.862,0.35115,0.20297,226.772,9.589,PUSH
3.863,0.35114,0.20295,226.753,9.584,PUSH
3.864,0.35114,0.20293,226.735,9.58,PUSH
3.865,0.35114,0.20291,226.717,9.574,PUSH
3.866,0.35113,0.20289,226.699,9.569,PUSH
3.867,0.35113,0.20287,226.679,9.565,PUSH
3.868,0.35113,0.20285,226.661,9.561,PUSH
3.869,0.35112,0.20283,226.643,9.555,PUSH
3.87,0.35112,0.20281,226.624,9.551,PUSH
3.871,0.35111,0.2028,226.606,9.546,PUSH
3.872,0.35111,0.20278,226.588,9.541,PUSH
3.873,0.35111,0.20276,226.57,9.536,PUSH
3.874,0.3511,0.20274,226.55,9.531,PUSH
3.875,0.3511,0.20272,226.532,9.527,PUSH
3.876,0.3511,0.2027,226.514,9.522,PUSH
3.877,0.35109,0.20268,226.495,9.517,PUSH
3.878,0.35109,0.20266,226.477,9.513,PUSH
3.879,0.35109,0.20265,226.46,9.507,PUSH
3.88,0.35108,0.20263,226.441,9.502,PUSH
3.881,0.35108,0.20261,226.421,9.498,PUSH
3.882,0.35108,0.20259,226.403,9.494,PUSH
3.883,0.35107,0.20257,226.385,9.489,PUSH
3.884,0.35107,0.20255,226.367,9.484,PUSH
3.885,0.35107,0.20253,226.348,9.48,PUSH
3.886,0.35106,0.20251,226.331,9.474,PUSH
3.887,0.35106,0.2025,226.312,9.469,PUSH
3.888,0.35106,0.20247,226.292,9.464,PUSH
3.889,0.35105,0.20246,226.274,9.46,PUSH
3.89,0.35105,0.20244,226.256,9.455,PUSH
3.891,0.35104,0.20242,226.237,9.45,PUSH
3.892,0.35104,0.2024,226.219,9.446,PUSH
3.893,0.35104,0.20238,226.202,9.44,PUSH
3.894,0.35103,0.20236,226.183,9.435,PUSH
3.895,0.35103,0.20234,226.163,9.431,PUSH
3.896,0.35103,0.20232,226.145,9.427,PUSH
3.897,0.35102,0.20231,226.127,9.421,PUSH
3.898,0.35102,0.20229,226.108,9.417,PUSH
3.899,0.35102,0.20227,226.09,9.412,PUSH
3.9,0.35101,0.20225,226.072,9.407,PUSH
3.901,0.35101,0.20223,226.054,9.402,PUSH
3.902,0.351,0.20221,226.034,9.397,PUSH
3.903,0.351,0.20219,226.015,9.393,PUSH
3.904,0.351,0.20217,225.998,9.388,PUSH
3.905,0.35099,0.20216,225.979,9.383,PUSH
3.906,0.35099,0.20214,225.961,9.379,PUSH
3.907,0.35099,0.20212,225.943,9.373,PUSH
3.908,0.35098,0.2021,225.924,9.368,PUSH
3.909,0.35098,0.20208,225.904,9.364,PUSH
3.91,0.35098,0.20206,225.886,9.36,PUSH
3.911,0.35097,0.20204,225.868,9.354,PUSH
3.912,0.35097,0.20202,225.849,9.349,PUSH
3.913,0.35096,0.202,225.831,9.345,PUSH
3.914,0.35096,0.20199,225.813,9.34,PUSH
3.915,0.35096,0.20197,225.795,9.334,PUSH
3.916,0.35095,0.20195,225.776,9.33,PUSH
3.917,0.35095,0.20193,225.758,9.325,PUSH
3.918,0.35095,0.20191,225.74,9.32,PUSH
3.919,0.35094,0.20189,225.72,9.315,PUSH
3.92,0.35094,0.20187,225.702,9.311,PUSH
3.921,0.35094,0.20185,225.684,9.306,PUSH
3.922,0.35093,0.20184,225.665,9.302,PUSH
3.923,0.35093,0.20182,225.647,9.298,PUSH
3.924,0.35092,0.2018,225.629,9.293,PUSH
3.925,0.35092,0.20178,225.611,9.288,PUSH
3.926,0.35092,0.20176,225.591,9.284,PUSH
3.927,0.35091,0.20174,225.573,9.28,PUSH
3.928,0.35091,0.20172,225.555,9.275,PUSH
3.929,0.35091,0.2017,225.536,9.271,PUSH
3.93,0.3509,0.20168,225.518,9.267,PUSH
3.931,0.3509,0.20167,225.5,9.261,PUSH
3.932,0.3509,0.20165,225.482,9.256,PUSH
3.933,0.35089,0.20163,225.463,9.252,PUSH
3.934,0.35089,0.20161,225.446,9.247,PUSH
3.935,0.35089,0.20159,225.427,9.242,PUSH
3.936,0.35088,0.20157,225.408,9.238,PUSH
3.937,0.35088,0.20155,225.389,9.234,PUSH
3.938,0.35087,0.20154,225.372,9.229,PUSH
3.939,0.35087,0.20152,225.353,9.224,PUSH
3.94,0.35087,0.2015,225.335,9.22,PUSH
3.941,0.35086,0.20148,225.317,9.215,PUSH
3.942,0.35086,0.20146,225.299,9.21,PUSH
3.943,0.35086,0.20144,225.279,9.206,PUSH
3.944,0.35085,0.20142,225.261,9.203,PUSH
3.945,0.35085,0.2014,225.243,9.198,PUSH
3.946,0.35085,0.20138,225.224,9.193,PUSH
3.947,0.35084,0.20137,225.206,9.189,PUSH
3.948,0.35084,0.20135,225.188,9.184,PUSH
3.949,0.35084,0.20133,225.169,9.179,PUSH
3.95,0.35083,0.20131,225.151,9.175,PUSH
3.951,0.35083,0.20129,225.133,9.169,PUSH
3.952,0.35082,0.20127,225.115,9.164,PUSH
3.953,0.35082,0.20125,225.095,9.16,PUSH
3.954,0.35082,0.20124,225.077,9.156,PUSH
3.955,0.35081,0.20122,225.059,9.151,PUSH
3.956,0.35081,0.2012,225.041,9.147,PUSH
3.957,0.35081,0.20118,225.022,9.143,PUSH
3.958,0.3508,0.20116,225.005,9.137,PUSH
3.959,0.3508,0.20114,224.986,9.133,PUSH
3.96,0.35079,0.20112,224.966,9.129,PUSH
3.961,0.35079,0.2011,224.948,9.125,PUSH
3.962,0.35079,0.20109,224.93,9.12,PUSH
3.963,0.35078,0.20107,224.911,9.115,PUSH
3.964,0.35078,0.20105,224.893,9.111,PUSH
3.965,0.35078,0.20103,224.875,9.106,PUSH
3.966,0.35077,0.20101,224.856,9.101,PUSH
3.967,0.35077,0.20099,224.838,9.097,PUSH
3.968,0.35076,0.20097,224.82,9.091,PUSH
3.969,0.35076,0.20096,224.802,9.086,PUSH
3.97,0.35076,0.20094,224.782,9.082,PUSH
3.971,0.35075,0.20092,224.764,9.079,PUSH
3.972,0.35075,0.2009,224.746,9.073,PUSH
3.973,0.35075,0.20088,224.727,9.069,PUSH
3.974,0.35074,0.20086,224.709,9.065,PUSH
3.975,0.35074,0.20084,224.691,9.06,PUSH
3.976,0.35073,0.20082,224.672,9.055,PUSH
3.977,0.35073,0.20081,224.654,9.051,PUSH
3.978,0.35073,0.20079,224.636,9.046,PUSH
3.979,0.35072,0.20077,224.618,9.041,PUSH
3.98,0.35072,0.20075,224.598,9.037,PUSH
3.981,0.35072,0.20073,224.58,9.033,PUSH
3.982,0.35071,0.20071,224.562,9.028,PUSH
3.983,0.35071,0.20069,224.543,9.024,PUSH
3.984,0.35071,0.20067,224.525,9.02,PUSH
3.985,0.3507,0.20066,224.507,9.015,PUSH
3.986,0.3507,0.20064,224.488,9.01,PUSH
3.987,0.35069,0.20062,224.47,9.007,PUSH
3.988,0.35069,0.2006,224.453,9.002,PUSH
3.989,0.35069,0.20058,224.437,8.999,PUSH
3.99,0.35068,0.20057,224.421,8.998,PUSH
3.991,0.35068,0.20055,224.406,8.995,PUSH
3.992,0.35068,0.20054,224.394,8.993,PUSH
3.993,0.35067,0.20053,224.382,8.988,PUSH
3.994,0.35067,0.20052,224.371,8.985,PUSH
3.995,0.35066,0.20051,224.361,8.984,PUSH
3.996,0.35066,0.2005,224.349,8.986,PUSH
3.997,0.35065,0.20049,224.337,8.983,PUSH
3.998,0.35064,0.20048,224.324,8.981,PUSH
3.999,0.35064,0.20047,224.311,8.979,PUSH
4.0,0.35063,0.20046,224.298,8.974,PUSH
4.001,0.35062,0.20045,224.284,8.97,PUSH
4.002,0.35061,0.20044,224.27,8.966,PUSH
4.003,0.3506,0.20043,224.256,8.961,PUSH
4.004,0.35059,0.20042,224.242,8.955,PUSH
4.005,0.35058,0.2004,224.227,8.95,PUSH
4.006,0.35057,0.20039,224.211,8.944,PUSH
4.007,0.35056,0.20038,224.196,8.937,PUSH
4.008,0.35055,0.20037,224.179,8.931,PUSH
4.009,0.35053,0.20035,224.162,8.925,PUSH
4.01,0.35052,0.20034,224.145,8.919,PUSH
4.011,0.35051,0.20033,224.128,8.912,PUSH
4.012,0.3505,0.20031,224.11,8.906,PUSH
4.013,0.35049,0.2003,224.093,8.899,PUSH
4.014,0.35048,0.20028,224.074,8.893,PUSH
4.015,0.35047,0.20027,224.056,8.887,PUSH
4.016,0.35046,0.20025,224.039,8.88,PUSH
4.017,0.35045,0.20024,224.02,8.873,PUSH
4.018,0.35044,0.20022,224.002,8.867,PUSH
4.019,0.35043,0.20021,223.985,8.86,PUSH
4.02,0.35042,0.20019,223.966,8.854,PUSH
4.021,0.3504,0.20018,223.948,8.847,PUSH
4.022,0.35039,0.20016,223.93,8.84,PUSH
4.023,0.35038,0.20015,223.911,8.833,PUSH
4.024,0.35037,0.20013,223.892,8.827,PUSH
4.025,0.35036,0.20012,223.874,8.818,PUSH
4.026,0.35035,0.2001,223.855,8.81,PUSH
4.027,0.35034,0.20008,223.836,8.803,PUSH
4.028,0.35034,0.20007,223.818,8.795,PUSH
4.029,0.35033,0.20005,223.799,8.788,PUSH
4.03,0.35032,0.20003,223.778,8.783,PUSH
4.031,0.35032,0.20001,223.758,8.779,PUSH
4.032,0.35031,0.19999,223.738,8.774,PUSH
4.033,0.35031,0.19997,223.718,8.771,PUSH
4.034,0.3503,0.19995,223.699,8.767,PUSH
4.035,0.3503,0.19993,223.681,8.763,PUSH
4.036,0.35029,0.19991,223.662,8.76,PUSH
4.037,0.35029,0.1999,223.644,8.756,PUSH
4.038,0.35028,0.19988,223.627,8.751,PUSH
4.039,0.35028,0.19986,223.609,8.748,PUSH
4.04,0.35027,0.19985,223.592,8.744,PUSH
4.041,0.35026,0.19983,223.575,8.74,PUSH
4.042,0.35026,0.19982,223.558,8.736,PUSH
4.043,0.35025,0.1998,223.542,8.732,PUSH
4.044,0.35025,0.19979,223.526,8.728,PUSH
4.045,0.35024,0.19977,223.51,8.725,PUSH
4.046,0.35023,0.19976,223.494,8.721,PUSH
4.047,0.35023,0.19974,223.478,8.717,PUSH
4.048,0.35022,0.19973,223.463,8.714,PUSH
4.049,0.35021,0.19971,223.447,8.71,PUSH
4.05,0.35021,0.1997,223.432,8.705,PUSH
4.051,0.3502,0.19969,223.416,8.702,PUSH
4.052,0.35019,0.19967,223.4,8.698,PUSH
4.053,0.35019,0.19966,223.385,8.693,PUSH
4.054,0.35018,0.19964,223.37,8.69,PUSH
4.055,0.35017,0.19963,223.354,8.686,PUSH
4.056,0.35016,0.19962,223.338,8.681,PUSH
4.057,0.35016,0.1996,223.322,8.678,PUSH
4.058,0.35015,0.19959,223.306,8.673,PUSH
4.059,0.35014,0.19958,223.291,8.669,PUSH
4.06,0.35014,0.19956,223.275,8.665,PUSH
4.061,0.35013,0.19955,223.258,8.661,PUSH
4.062,0.35012,0.19953,223.243,8.656,PUSH
4.063,0.35011,0.19952,223.226,8.652,PUSH
4.064,0.3501,0.1995,223.21,8.647,PUSH
4.065,0.3501,0.19949,223.194,8.642,PUSH
4.066,0.35009,0.19948,223.178,8.638,PUSH
4.067,0.35008,0.19946,223.162,8.634,PUSH
4.068,0.35007,0.19945,223.146,8.628,PUSH
4.069,0.35006,0.19943,223.129,8.624,PUSH
4.07,0.35006,0.19942,223.113,8.619,PUSH
4.071,0.35005,0.19941,223.097,8.614,PUSH
4.072,0.35004,0.19939,223.08,8.609,PUSH
4.073,0.35003,0.19938,223.064,8.605,PUSH
4.074,0.35002,0.19936,223.048,8.599,PUSH
4.075,0.35001,0.19935,223.031,8.594,PUSH
4.076,0.35001,0.19933,223.015,8.589,PUSH
4.077,0.35,0.19932,222.999,8.584,PUSH
4.078,0.34999,0.19931,222.982,8.579,PUSH
4.079,0.34998,0.19929,222.965,8.574,PUSH
4.08,0.34997,0.19928,222.949,8.568,PUSH
4.081,0.34996,0.19926,222.932,8.563,PUSH
4.082,0.34995,0.19925,222.915,8.558,PUSH
4.083,0.34994,0.19924,222.899,8.552,PUSH
4.084,0.34993,0.19922,222.882,8.547,PUSH
4.085,0.34993,0.19921,222.865,8.542,PUSH
4.086,0.34992,0.19919,222.848,8.536,PUSH
4.087,0.34991,0.19918,222.831,8.531,PUSH
4.088,0.3499,0.19916,222.814,8.525,PUSH
4.089,0.34989,0.19915,222.797,8.519,PUSH
4.09,0.34988,0.19914,222.78,8.514,PUSH
4.091,0.34987,0.19912,222.763,8.508,PUSH
4.092,0.34986,0.19911,222.746,8.502,PUSH
4.093,0.34985,0.19909,222.729,8.496,PUSH
4.094,0.34984,0.19908,222.711,8.491,PUSH
4.095,0.34983,0.19906,222.694,8.485,PUSH
4.096,0.34982,0.19905,222.677,8.479,PUSH
4.097,0.34981,0.19903,222.659,8.473,PUSH
4.098,0.3498,0.19902,222.642,8.467,PUSH
4.099,0.34979,0.19901,222.624,8.461,PUSH
4.1,0.34978,0.19899,222.607,8.455,PUSH
4.101,0.34977,0.19898,222.59,8.449,PUSH
4.102,0.34976,0.19896,222.572,8.443,PUSH
4.103,0.34975,0.19895,222.554,8.437,PUSH
4.104,0.34974,0.19893,222.537,8.43,PUSH
4.105,0.34973,0.19892,222.519,8.424,PUSH
4.106,0.34972,0.1989,222.501,8.418,PUSH
4.107,0.34971,0.19889,222.484,8.411,PUSH
4.108,0.3497,0.19887,222.465,8.405,PUSH
4.109,0.34969,0.19886,222.447,8.399,PUSH
4.11,0.34968,0.19884,222.43,8.392,PUSH
4.111,0.34967,0.19883,222.411,8.386,PUSH
4.112,0.34966,0.19881,222.393,8.38,PUSH
4.113,0.34965,0.1988,222.376,8.373,PUSH
4.114,0.34964,0.19878,222.357,8.366,PUSH
4.115,0.34962,0.19877,222.339,8.36,PUSH
4.116,0.34961,0.19876,222.321,8.353,PUSH
4.117,0.3496,0.19874,222.302,8.347,PUSH
4.118,0.34959,0.19873,222.284,8.34,PUSH
4.119,0.34958,0.19871,222.266,8.333,PUSH
4.12,0.34957,0.19869,222.247,8.326,PUSH
4.121,0.34956,0.19868,222.229,8.32,PUSH
4.122,0.34955,0.19867,222.211,8.313,PUSH
4.123,0.34954,0.19865,222.192,8.306,PUSH
4.124,0.34953,0.19863,222.173,8.3,PUSH
4.125,0.34951,0.19862,222.155,8.292,PUSH
4.126,0.3495,0.1986,222.136,8.286,PUSH
4.127,0.34949,0.19859,222.117,8.279,PUSH
4.128,0.34948,0.19857,222.099,8.272,PUSH
4.129,0.34947,0.19856,222.08,8.265,PUSH
4.13,0.34946,0.19854,222.061,8.258,PUSH
4.131,0.34945,0.19853,222.042,8.251,PUSH
4.132,0.34943,0.19851,222.023,8.244,PUSH
4.133,0.34942,0.1985,222.004,8.237,PUSH
4.134,0.34941,0.19848,221.985,8.23,PUSH
4.135,0.3494,0.19847,221.966,8.222,PUSH
4.136,0.34939,0.19845,221.947,8.216,PUSH
4.137,0.34938,0.19844,221.928,8.208,PUSH
4.138,0.34936,0.19842,221.908,8.201,PUSH
4.139,0.34935,0.1984,221.889,8.194,PUSH
4.14,0.34934,0.19839,221.87,8.187,PUSH
4.141,0.34933,0.19837,221.851,8.179,PUSH
4.142,0.34932,0.19836,221.831,8.172,PUSH
4.143,0.3493,0.19834,221.812,8.165,PUSH
4.144,0.34929,0.19832,221.792,8.157,PUSH
4.145,0.34928,0.19831,221.773,8.15,PUSH
4.146,0.34927,0.19829,221.754,8.143,PUSH
4.147,0.34926,0.19828,221.734,8.135,PUSH
4.148,0.34924,0.19826,221.714,8.128,PUSH
4.149,0.34923,0.19825,221.695,8.12,PUSH
4.15,0.34922,0.19823,221.675,8.113,PUSH
4.151,0.34921,0.19821,221.655,8.106,PUSH
4.152,0.3492,0.1982,221.636,8.098,PUSH
4.153,0.34918,0.19818,221.616,8.09,PUSH
4.154,0.34917,0.19817,221.596,8.083,PUSH
4.155,0.34916,0.19815,221.576,8.075,PUSH
4.156,0.34915,0.19813,221.556,8.067,PUSH
4.157,0.34914,0.19812,221.536,8.06,PUSH
4.158,0.34912,0.1981,221.517,8.052,PUSH
4.159,0.34911,0.19808,221.496,8.044,PUSH
4.16,0.3491,0.19807,221.476,8.037,PUSH
4.161,0.34909,0.19805,221.457,8.029,PUSH
4.162,0.34907,0.19804,221.436,8.021,PUSH
4.163,0.34906,0.19802,221.416,8.014,PUSH
4.164,0.34905,0.198,221.396,8.006,PUSH
4.165,0.34904,0.19799,221.376,7.998,PUSH
4.166,0.34903,0.19797,221.356,7.991,PUSH
4.167,0.34901,0.19795,221.336,7.983,PUSH
4.168,0.349,0.19794,221.315,7.975,PUSH
4.169,0.34899,0.19792,221.295,7.968,PUSH
4.17,0.34898,0.1979,221.275,7.959,PUSH
4.171,0.34896,0.19789,221.255,7.951,PUSH
4.172,0.34895,0.19787,221.234,7.944,PUSH
4.173,0.34894,0.19786,221.214,7.936,PUSH
4.174,0.34893,0.19784,221.194,7.928,PUSH
4.175,0.34892,0.19782,221.173,7.92,PUSH
4.176,0.3489,0.19781,221.153,7.912,PUSH
4.177,0.34889,0.19779,221.133,7.904,PUSH
4.178,0.34888,0.19777,221.112,7.897,PUSH
4.179,0.34887,0.19776,221.092,7.888,PUSH
4.18,0.34885,0.19774,221.072,7.88,PUSH
4.181,0.34884,0.19772,221.051,7.873,PUSH
4.182,0.34883,0.19771,221.031,7.865,PUSH
4.183,0.34882,0.19769,221.01,7.856,PUSH
4.184,0.3488,0.19767,220.99,7.849,PUSH
4.185,0.34879,0.19766,220.97,7.841,PUSH
4.186,0.34878,0.19764,220.949,7.832,PUSH
4.187,0.34877,0.19762,220.928,7.825,PUSH
4.188,0.34876,0.19761,220.908,7.817,PUSH
4.189,0.34874,0.19759,220.887,7.808,PUSH
4.19,0.34873,0.19757,220.867,7.801,PUSH
4.191,0.34872,0.19755,220.847,7.793,PUSH
4.192,0.34871,0.19754,220.826,7.784,PUSH
4.193,0.34869,0.19752,220.805,7.777,PUSH
4.194,0.34868,0.1975,220.785,7.768,PUSH
4.195,0.34867,0.19749,220.764,7.76,PUSH
4.196,0.34866,0.19747,220.743,7.753,PUSH
4.197,0.34864,0.19745,220.723,7.744,PUSH
4.198,0.34863,0.19744,220.702,7.736,PUSH
4.199,0.34862,0.19742,220.682,7.729,PUSH
4.2,0.34861,0.1974,220.662,7.72,PUSH
4.201,0.34859,0.19739,220.641,7.712,PUSH
4.202,0.34858,0.19737,220.62,7.704,PUSH
4.203,0.34857,0.19735,220.6,7.696,PUSH
4.204,0.34856,0.19734,220.579,7.687,PUSH
4.205,0.34855,0.19732,220.558,7.68,PUSH
4.206,0.34853,0.1973,220.538,7.671,PUSH
4.207,0.34852,0.19728,220.517,7.663,PUSH
4.208,0.34851,0.19727,220.496,7.656,PUSH
4.209,0.3485,0.19725,220.476,7.647,PUSH
4.21,0.34848,0.19723,220.455,7.639,PUSH
4.211,0.34847,0.19722,220.434,7.631,PUSH
4.212,0.34846,0.1972,220.414,7.623,PUSH
4.213,0.34845,0.19718,220.393,7.614,PUSH
4.214,0.34844,0.19717,220.372,7.607,PUSH
4.215,0.34842,0.19715,220.352,7.598,PUSH
4.216,0.34841,0.19713,220.331,7.59,PUSH
4.217,0.3484,0.19712,220.311,7.582,PUSH
4.218,0.34839,0.1971,220.29,7.574,PUSH
4.219,0.34837,0.19708,220.269,7.565,PUSH
4.22,0.34836,0.19706,220.249,7.558,PUSH
4.221,0.34835,0.19705,220.229,7.549,PUSH
4.222,0.34834,0.19703,220.208,7.541,PUSH
